q_AgBehenateLaB6_0059_C	r_AgBehenateLaB6_0059_C	s_AgBehenateLaB6_0059_C	w_AgBehenateLaB6_0059_C
4.889914	527.51428	0.89735544	0.0089645684
4.8924313	528.9552	1.4004649	0.0089629134
4.894949	528.72772	0.85844785	0.0089619374
4.8974662	529.7403	0.80889052	0.0089605181
4.8999834	526.99579	0.71693331	0.0089593055
4.9025006	529.3172	0.73384213	0.0089580929
4.9050179	530.45679	0.82985121	0.0089566736
4.9075356	530.71051	0.76729423	0.0089552244
4.9100528	530.41815	0.79970384	0.0089540118
4.91257	527.01105	0.91314137	0.0089527993
4.9150872	527.40424	0.80693418	0.0089513501
4.9176049	528.66626	0.83562976	0.0089499308
4.9201221	527.72125	0.81851804	0.0089487182
4.9226394	527.71277	0.91062897	0.0089475354
4.9251566	526.91388	0.92912453	0.0089460863
4.9276738	526.14563	1.0114423	0.0089446371
4.9301915	526.31531	0.92527944	0.0089434246
4.9327087	525.12299	0.86727083	0.008942212
4.935226	525.1405	0.8521269	0.0089407926
4.9377432	522.05804	0.92776263	0.0089396108
4.9402609	522.88989	0.79454613	0.0089381617
4.9427781	525.62616	0.80762124	0.0089369491
4.9452953	522.01465	0.93007737	0.008935499
4.9478126	522.30084	0.78858948	0.0089342864
4.9503298	520.79669	0.89278895	0.008932868
4.9528475	522.77814	0.75615525	0.0089316554
4.9553647	524.49646	0.84158432	0.0089302054
4.9578819	525.58521	0.86814773	0.008928787
4.9603992	522.40924	0.8387295	0.0089275744
4.9629169	522.40674	0.86880732	0.0089263618
4.9654341	519.6814	0.83317071	0.0089249127
4.9679513	522.10803	0.91822505	0.0089234933
4.9704685	523.25665	0.82446742	0.0089222807
4.9729857	523.15283	0.94383413	0.0089210682
4.9755034	521.98254	0.85234988	0.0089198854
4.9780207	522.03009	0.9330616	0.0089184362
4.9805379	523.45856	0.90954155	0.0089169871
4.9830551	523.81195	1.0482697	0.0089157745
4.9855728	521.35974	0.82661355	0.0089143552
4.98809	521.18616	0.95077479	0.0089129061
4.9906073	525.14142	0.98154098	0.0089116935
4.9931245	525.05115	0.9257952	0.0089102751
4.9956417	527.09155	0.89632815	0.0089090616
4.9981594	525.64264	0.81520087	0.0089076124
5.0006766	524.30945	0.84554178	0.0089064306
5.0031939	526.45215	0.77636993	0.0089049814
5.0057111	527.93372	0.90014547	0.0089037679
5.0082288	528.13013	0.87288564	0.0089023495
5.010746	529.69324	0.87668359	0.0089011062
5.0132632	536.01849	0.97813642	0.0088996878
5.0157804	545.42285	1.3205556	0.0088984743
5.0182977	570.49976	2.6320345	0.0088970559
5.0208154	635.55792	6.8194933	0.0088958126
5.0233326	885.55414	27.75872	0.0088943942
5.0258498	1844.4423	288.01608	0.008892945
5.028367	2661.3999	439.69952	0.0088917622
5.0308847	2371.7847	373.10812	0.0088903131
5.033402	2364.0667	170.57523	0.008888864
5.0359192	2660.0881	380.13669	0.0088876812
5.0384364	1538.7843	118.02222	0.0088864686
5.0409541	937.64868	34.025475	0.0088850502
5.0434713	718.5816	12.919362	0.0088838069
5.0459886	601.3819	4.4242749	0.008882151
5.0485058	560.22363	2.629221	0.0088809384
5.051023	534.86261	1.1243479	0.0088797566
5.0535407	526.92761	0.914213	0.0088782767
5.0560579	526.59979	0.99552256	0.0088768573
5.0585752	524.38751	0.89641887	0.0088756448
5.0610924	523.36835	0.83347642	0.0088744322
5.0636101	521.08728	0.77020526	0.008872983
5.0661273	521.73877	0.98554909	0.0088715637
5.0686445	521.04999	0.76281416	0.0088701146
5.0711617	522.28546	0.82274044	0.008868902
5.073679	523.27991	0.76435697	0.0088676894
5.0761967	521.54138	0.84119117	0.0088662701
5.0787139	523.75824	0.89005286	0.0088648517
5.0812311	523.1239	0.87610888	0.0088636391
5.0837483	523.42981	0.88236111	0.0088621899
5.086266	524.52661	0.91906756	0.0088607408
5.0887833	522.87659	0.85752392	0.0088593215
5.0913005	522.6156	0.82746452	0.0088581089
5.0938177	524.85559	1.261408	0.0088566905
5.0963349	521.84796	0.86538613	0.008855477
5.0988526	524.00446	0.98583329	0.008853998
5.1013699	522.5849	0.88911408	0.0088525787
5.1038871	519.43329	0.93624347	0.0088513661
5.1064043	517.08838	0.76978433	0.0088499468
5.108922	517.33435	0.71422023	0.0088484976
5.1114392	516.17426	0.83983833	0.0088472851
5.1139565	514.31659	0.94395411	0.0088458359
5.1164737	516.70898	0.89047116	0.0088446233
5.1189909	517.38226	1.4283072	0.0088434406
5.1215086	513.88153	0.88461298	0.0088417549
5.1240258	513.32104	0.80482066	0.0088405423
5.126543	513.47687	0.84261662	0.0088391239
5.1290603	513.56812	0.76773435	0.0088376747
5.131578	514.28442	0.72968435	0.0088364612
5.1340952	509.98047	0.83822173	0.0088350121
5.1366124	513.38947	0.75443751	0.0088338302
5.1391296	511.47754	0.85676682	0.0088323811
5.1416469	514.25983	1.3033255	0.0088311676
5.1441646	510.71887	0.98769033	0.0088295126
5.1466818	512.86792	0.87275565	0.0088283001
5.149199	510.65637	0.88642609	0.0088268509
5.1517162	512.69659	0.87653017	0.0088256374
5.1542339	514.18176	1.4162445	0.0088241883
5.1567512	511.9014	1.3512872	0.0088227391
5.1592684	512.05908	0.93083274	0.0088215573
5.1617856	511.38022	0.9824962	0.0088201081
5.1643028	512.06726	0.73284817	0.0088186888
5.1668205	511.42737	0.8457551	0.0088172397
5.1693377	512.23285	0.89393544	0.0088160271
5.171855	511.88989	0.87842739	0.0088145779
5.1743722	513.67554	0.9649027	0.0088131586
5.1768899	511.01651	0.80848503	0.0088117095
5.1794071	511.87286	0.86581844	0.0088105276
5.1819243	513.24237	0.79628092	0.0088090785
5.1844416	512.63	0.84895897	0.008807865
5.1869593	512.21448	0.87610859	0.0088064466
5.1894765	514.73486	0.89396781	0.0088049667
5.1919937	515.24701	0.79881948	0.0088037848
5.1945109	515.81512	0.81295824	0.0088023348
5.1970282	515.81219	0.95084959	0.0088008856
5.1995459	512.55713	0.90222222	0.0087994672
5.2020631	513.11554	0.79535818	0.0087982239
5.2045803	511.15973	0.79403526	0.008796569
5.2070975	516.50439	1.0273407	0.0087953564
5.2096152	514.90137	0.95551354	0.0087941429
5.2121325	514.58362	0.95982444	0.0087924879
5.2146497	514.98749	0.83630782	0.0087912753
5.2171669	513.31677	0.84866607	0.0087898262
5.2196841	512.71014	1.0581914	0.008788377
5.2222018	514.40411	0.85060745	0.0087871943
5.224719	517.04688	0.8801257	0.0087857759
5.2272363	514.14642	0.95035064	0.0087845325
5.2297535	515.35754	0.81771433	0.0087831132
5.2322712	515.28577	0.85845834	0.0087816641
5.2347884	515.5921	1.1473413	0.0087802457
5.2373056	518.75085	0.96999079	0.0087787965
5.2398229	519.2511	0.80645448	0.0087773167
5.2423401	526.797	0.93697953	0.0087761339
5.2448578	543.41284	1.9973408	0.0087746847
5.247375	607.4837	16.711514	0.0087732356
5.2498922	728.86737	31.530964	0.0087717865
5.2524095	740.74249	29.480162	0.0087703671
5.2549272	682.42194	15.248322	0.0087691545
5.2574444	671.41046	15.704902	0.0087677361
5.2599616	662.74072	16.43063	0.0087665236
5.2624788	631.87225	12.245157	0.0087650744
5.2649961	577.59839	5.882617	0.0087636244
5.2675138	541.13861	2.5532889	0.0087621752
5.270031	526.72546	1.2329036	0.0087607568
5.2725482	517.12799	1.0711895	0.0087595442
5.2750654	512.06689	0.79604888	0.0087580951
5.2775831	514.46991	0.85214186	0.008756645
5.2801003	513.46967	0.81298286	0.0087551959
5.2826176	513.8399	0.90542161	0.0087537775
5.2851348	511.56116	0.88222808	0.0087525649
5.287652	510.03574	0.95650727	0.0087511456
5.2901697	508.07199	0.75084299	0.0087496964
5.2926869	511.43887	0.91493142	0.0087482473
5.2952042	512.33466	0.88232386	0.0087470347
5.2977214	510.57086	0.84816337	0.008745349
5.3002391	509.3158	0.77083635	0.0087439297
5.3027563	511.30728	0.80588883	0.0087427171
5.3052735	509.66086	0.8722477	0.008741268
5.3077908	512.42639	0.88988727	0.0087398188
5.3103085	511.75418	0.93581563	0.008738636
5.3128257	512.5401	0.88997144	0.0087371869
5.3153429	511.38556	0.86314315	0.0087357378
5.3178601	509.98819	0.91113973	0.0087342886
5.3203773	512.34479	0.82452822	0.0087328702
5.3228951	511.13898	0.73077852	0.0087316567
5.3254123	511.91165	0.77373976	0.008729971
5.3279295	511.65631	0.86342907	0.0087287584
5.3304467	512.84991	0.84591836	0.00872734
5.3329644	509.6348	0.81477112	0.0087258909
5.3354816	510.91916	0.79963708	0.0087244418
5.3379989	512.14838	0.87852126	0.0087232282
5.3405161	510.72659	0.84281921	0.0087215733
5.3430333	512.19348	0.77248746	0.0087203607
5.345551	511.11957	0.90584731	0.0087189116
5.3480682	511.25296	0.85124606	0.0087174624
5.3505855	510.98172	0.85928059	0.0087160431
5.3531027	511.78009	0.92044824	0.0087145939
5.3556204	510.96945	0.81827319	0.0087133814
5.3581376	512.28455	0.91929853	0.0087116957
5.3606548	511.71762	0.8139655	0.0087105129
5.3631721	512.34912	0.92363232	0.0087090638
5.3656893	510.72052	0.86347675	0.0087076453
5.368207	510.72705	0.93169302	0.0087061655
5.3707242	510.03256	0.8526715	0.0087049529
5.3732414	511.4407	0.95940441	0.008703297
5.3757586	509.92783	0.82212842	0.0087021152
5.3782763	512.26392	0.81911218	0.0087006353
5.3807936	508.00607	0.97115695	0.0086992169
5.3833108	510.30307	0.9384259	0.0086977677
5.385828	510.33057	0.78409374	0.0086963177
5.3883452	510.72031	0.98087132	0.0086948685
5.3908629	511.85428	0.98400182	0.0086934501
5.3933802	510.14587	0.84299123	0.0086922375
5.3958974	510.15857	0.90499032	0.0086905519
5.3984146	506.77988	0.99244034	0.0086891027
5.4009323	508.49069	0.93449289	0.0086876834
5.4034495	509.55707	1.0360211	0.0086864708
5.4059668	509.32257	0.92471617	0.0086850217
5.408484	507.81186	0.95339745	0.0086836023
5.4110012	510.49719	0.87689292	0.0086821532
5.4135189	509.7366	0.91282958	0.008680704
5.4160361	510.83914	0.80753958	0.0086792549
5.4185534	509.34335	0.91207647	0.0086778058
5.4210706	510.43448	0.82179582	0.0086763566
5.4235883	510.77551	0.72567463	0.0086751739
5.4261055	508.76486	0.84016895	0.0086737247
5.4286227	508.87033	0.8152737	0.0086722756
5.4311399	508.1918	0.949467	0.0086706206
5.4336572	508.11035	0.84333086	0.0086694071
5.4361749	508.97833	0.9104231	0.008667958
5.4386921	510.14053	0.82541692	0.0086667761
5.4412093	510.52771	0.9413631	0.0086650597
5.4437265	508.8913	0.73206347	0.0086636106
5.4462442	511.58493	0.82558221	0.0086624278
5.4487615	513.66687	0.88463753	0.0086607421
5.4512787	519.67468	0.89488631	0.0086592929
5.4537959	527.30963	1.2766278	0.0086578745
5.4563136	551.51672	1.6778818	0.0086564254
5.4588308	623.57025	6.794179	0.0086549763
5.4613481	840.35199	30.545242	0.0086537628
5.4638653	1300.1068	176.79349	0.0086523443
5.4663825	1738.9281	226.90904	0.0086508952
5.4689002	2606.5959	483.63562	0.0086492095
5.4714174	2170.1497	192.5722	0.0086479969
5.4739347	1211.5767	55.357513	0.0086465478
5.4764519	850.41821	16.266344	0.0086451285
5.4789696	781.23688	23.932673	0.0086436793
5.4814868	706.64362	32.388611	0.0086422609
5.484004	586.74219	9.2184944	0.0086408108
5.4865212	533.56622	1.9008271	0.0086395983
5.4890385	518.76654	0.97344047	0.0086379126
5.4915562	510.34207	0.9215073	0.0086364942
5.4940734	509.0788	0.88446981	0.0086350143
5.4965906	509.40643	0.95544308	0.0086335959
5.4991078	508.75027	1.0591079	0.008632116
5.5016255	506.75726	0.77470511	0.0086306967
5.5041428	505.5116	0.86133748	0.0086294841
5.50666	506.47104	0.77435797	0.0086277984
5.5091772	505.60876	0.82924229	0.0086266166
5.5116944	503.34415	0.81433809	0.0086249309
5.5142121	503.53836	0.88877487	0.0086234817
5.5167294	503.97516	0.95635974	0.0086220624
5.5192466	505.72223	0.86096072	0.0086205825
5.5217638	504.70422	0.85315353	0.0086191641
5.5242815	503.72464	0.80433011	0.0086179515
5.5267987	505.89154	0.9018383	0.0086162658
5.5293159	507.26703	0.8627826	0.0086150523
5.5318332	502.75543	0.79640281	0.0086133666
5.5343504	504.49359	0.89070189	0.0086119482
5.5368681	504.97311	0.96910197	0.0086107356
5.5393853	506.96756	0.8272391	0.0086093163
5.5419025	504.79858	0.87341416	0.0086078374
5.5444198	505.46243	0.97361124	0.0086061815
5.5469375	502.74591	0.88718098	0.0086047323
5.5494547	504.72656	0.87795246	0.0086032832
5.5519719	504.25275	0.92515647	0.0086018341
5.5544891	504.0517	0.79959846	0.0086003849
5.5570064	505.75623	0.99086076	0.0085989656
5.5595241	504.01807	0.94942456	0.0085975165
5.5620413	503.62833	0.96969575	0.0085960981
5.5645585	505.05853	0.91076171	0.0085946489
5.5670757	503.55215	0.91763455	0.0085931998
5.5695934	502.15234	0.95906508	0.0085917804
5.5721107	503.34494	1.2596501	0.0085903313
5.5746279	505.06497	1.0287836	0.0085888822
5.5771451	505.52789	0.88022757	0.008587433
5.5796623	503.68762	0.85356259	0.0085859839
5.58218	506.15417	0.9442451	0.0085842982
5.5846972	504.26254	0.79639941	0.0085831154
5.5872145	502.64362	0.80211866	0.0085816663
5.5897317	503.01419	0.81333292	0.0085802171
5.5922494	503.9921	0.93186677	0.0085785314
5.5947666	504.24426	0.89933109	0.0085770823
5.5972838	506.10382	0.86312091	0.008575663
5.5998011	504.61029	0.84777737	0.0085744504
5.6023188	502.66879	0.8664422	0.0085727647
5.604836	504.23938	0.85896164	0.0085715521
5.6073532	504.22446	0.80573088	0.0085698972
5.6098704	503.401	0.84783226	0.0085684471
5.6123877	504.50937	0.83487719	0.0085669979
5.6149054	502.8147	0.75259441	0.0085655488
5.6174226	503.66891	0.81891924	0.0085640997
5.6199398	502.28061	0.74918401	0.0085626813
5.622457	505.35864	0.90707403	0.0085612321
5.6249747	503.95505	0.78603941	0.0085597821
5.627492	504.73959	0.94841933	0.0085581271
5.6300092	503.82144	0.84900802	0.0085569145
5.6325264	504.02072	0.90151429	0.0085552288
5.6350436	505.41504	0.91787177	0.0085537797
5.6375613	504.36664	0.82673579	0.0085523305
5.6400785	505.98178	0.9863748	0.0085509112
5.6425958	503.66193	0.86326331	0.0085494313
5.645113	504.85147	0.83592141	0.0085480129
5.6476307	506.35062	0.83087867	0.0085465638
5.6501479	504.70682	0.85742182	0.0085451147
5.6526651	512.67407	0.98011285	0.0085436655
5.6551824	515.92621	0.86007172	0.0085420096
5.6576996	522.94312	0.97078085	0.0085405605
5.6602173	540.98645	1.6853901	0.0085391114
5.6627345	588.19916	4.0610261	0.0085376622
5.6652517	722.42224	10.676538	0.0085362131
5.667769	1070.3468	39.601986	0.0085345274
5.6702867	1540.4558	56.084858	0.0085333446
5.6728039	1943.5355	109.97057	0.0085318955
5.6753211	1974.3821	120.28366	0.0085304771
5.6778383	2037.1996	96.129471	0.0085287606
5.6803555	2046.1575	207.8588	0.0085273422
5.6828732	1869.4686	206.64061	0.0085258922
5.6853905	1583.4788	255.35361	0.008524443
5.6879077	898.03302	48.941105	0.0085229939
5.6904249	641.02576	9.3345852	0.0085215755
5.6929426	563.43805	3.8205481	0.0085198898
5.6954598	532.59735	1.468074	0.0085186772
5.6979771	520.15302	1.1193371	0.0085169915
5.7004943	510.96658	0.97995549	0.0085155722
5.7030115	509.12671	0.99663597	0.008514123
5.7055292	505.58014	0.86835706	0.0085126739
5.7080464	508.17657	0.89691037	0.0085112546
5.7105637	504.02982	0.87190008	0.0085095391
5.7130809	505.79245	0.90712863	0.0085080899
5.7155986	504.30502	0.8760649	0.0085066706
5.7181158	503.40524	0.88654834	0.0085052215
5.720633	501.04999	0.89627707	0.0085035358
5.7231503	503.60385	0.89507735	0.0085020866
5.7256675	502.67596	0.90944552	0.0085006375
5.7281852	503.42978	0.89005816	0.0084994547
5.7307024	503.05432	0.82178575	0.008497769
5.7332196	505.30371	0.87463897	0.0084963199
5.7357368	504.63754	0.85585928	0.0084948707
5.7382545	505.51999	0.84587181	0.008493185
5.7407718	505.25656	0.84333259	0.0084919725
5.743289	504.8378	0.90924215	0.0084903175
5.7458062	507.83368	0.92731947	0.0084888674
5.7483239	506.97141	0.84495258	0.0084874183
5.7508411	506.40079	0.90913826	0.0084857633
5.7533584	507.00671	0.86781275	0.0084842835
5.7558756	505.47025	0.87968254	0.0084828651
5.7583928	508.03745	0.88362533	0.0084814457
5.7609105	506.00732	0.73086315	0.0084799668
5.7634277	505.63361	0.8029319	0.0084785474
5.765945	506.24603	0.82204962	0.0084770983
5.7684622	505.44821	0.75160509	0.0084754126
5.7709799	506.70184	0.73751003	0.0084739635
5.7734971	507.84103	1.0014324	0.0084722778
5.7760143	508.42917	0.77760977	0.0084708286
5.7785316	507.1568	0.92751694	0.0084696459
5.7810488	505.38794	0.96744782	0.0084679602
5.7835665	507.13318	0.91087753	0.0084662745
5.7860837	505.14636	0.91783673	0.0084650619
5.7886009	505.33499	0.87779838	0.0084634069
5.7911181	505.85895	0.91836745	0.0084619569
5.7936358	503.52094	0.91661555	0.0084605077
5.7961531	506.66135	0.83974135	0.0084590586
5.7986703	504.81491	0.90901953	0.0084576402
5.8011875	502.26575	0.97494543	0.0084559238
5.8037047	501.91406	0.91754436	0.0084545054
5.8062224	505.69879	1.7682406	0.0084530562
5.8087397	503.33798	1.1355243	0.0084516369
5.8112569	501.13501	0.8936494	0.008450157
5.8137741	501.73828	1.0116289	0.008448502
5.8162918	499.91751	0.80772275	0.0084467856
5.818809	501.4444	0.98841828	0.0084453672
5.8213263	502.84845	1.0248328	0.0084439181
5.8238435	502.13229	1.0037708	0.0084424987
5.8263607	499.26782	0.90404141	0.0084407832
5.8288784	500.84064	0.84047103	0.0084396005
5.8313956	500.61441	0.98640454	0.0084381513
5.8339128	503.30219	1.6600327	0.0084364656
5.8364301	501.01257	0.9022581	0.0084350165
5.8389478	502.28143	0.95783788	0.0084333615
5.841465	495.50418	0.9455992	0.008432148
5.8439822	497.38651	0.86032897	0.0084304623
5.8464994	494.98029	0.42906284	0.0084290132
5.8490167	509.36618	1.4840215	0.0084275641
5.8515344	512.99561	1.3449785	0.0084258784
5.8540516	506.45441	1.1042936	0.0084244292
5.8565688	504.01807	1.1692976	0.0084229801
5.859086	500.6553	1.0236869	0.0084213251
5.8616037	502.39545	0.99712735	0.0084198751
5.864121	501.95609	0.95503938	0.0084184259
5.8666382	503.47482	1.0907483	0.0084169768
5.8691554	502.46988	1.0330993	0.0084153218
5.8716731	504.18396	1.1876215	0.0084138727
5.8741903	501.40244	1.0708388	0.008412187
5.8767076	503.61694	1.1788833	0.0084107677
5.8792248	502.51263	1.1494	0.0084092878
5.881742	500.3689	1.0048836	0.0084076328
5.8842597	498.6402	0.9143582	0.0084061837
5.8867769	496.51352	1.0698289	0.0084047345
5.8892941	498.37946	1.0332326	0.0084030489
5.8918114	499.35159	1.4695827	0.0084015997
5.8943291	499.22974	1.1993997	0.0084001804
5.8968463	499.76297	1.5221341	0.0083987312
5.8993635	499.83475	1.0856405	0.0083972821
5.9018807	497.56168	1.1764947	0.0083956271
5.904398	496.11542	0.98244292	0.0083941473
5.9069157	497.02759	1.0781536	0.0083927289
5.9094329	499.80933	0.98078179	0.0083910432
5.9119501	497.54092	0.94998425	0.0083895931
5.9144673	498.50336	1.0367041	0.008388144
5.916985	495.59909	0.92744082	0.0083864583
5.9195023	497.19208	0.95890123	0.0083850399
5.9220195	495.64398	0.94762313	0.0083833234
5.9245367	498.59906	1.0236316	0.008381905
5.9270539	499.45068	0.91086447	0.0083804559
5.9295716	495.83469	0.91257799	0.0083790068
5.9320889	496.36661	0.98496461	0.0083773201
5.9346061	496.14215	1.0564086	0.0083759017
5.9371233	500.11169	1.031888	0.0083744526
5.939641	494.93912	1.0018842	0.0083730035
5.9421582	497.05893	1.0104508	0.0083713178
5.9446754	496.27847	0.93996096	0.0083698984
5.9471927	497.77484	0.99417847	0.0083684195
5.9497099	494.42551	0.95989913	0.0083667636
5.9522276	496.49545	1.0524689	0.0083653145
5.9547448	497.35611	1.0064956	0.0083636595
5.957262	495.83301	0.94565123	0.0083619431
5.9597793	494.4725	1.02511	0.0083604939
5.962297	495.3479	1.0161932	0.0083590755
5.9648142	494.16064	0.87296802	0.0083573898
5.9673314	493.90051	0.99619007	0.0083559398
5.9698486	496.39474	0.96318585	0.0083544906
5.9723659	496.01355	0.90911245	0.0083528357
5.9748836	494.74533	1.6396456	0.0083513558
5.9774008	494.84766	1.0999278	0.0083499374
5.979918	493.40115	0.94616103	0.0083484882
5.9824352	495.10321	0.8810699	0.0083468324
5.9849529	494.47778	0.93210429	0.0083453525
5.9874701	495.34509	0.97498488	0.0083439341
5.9899874	493.67551	0.86707944	0.0083422484
5.9925046	496.29327	0.95838553	0.0083407992
5.9950218	492.45096	0.91288531	0.0083391136
5.9975395	494.05084	0.89374322	0.0083376942
6.0000567	495.42578	0.9328348	0.0083359787
6.002574	495.9213	1.0143362	0.0083345594
6.0050912	495.01181	0.92564374	0.0083331103
6.0076089	492.06638	0.88696426	0.0083316611
6.0101261	491.25916	0.7722345	0.0083297389
6.0126433	494.15186	0.8806628	0.0083282897
6.0151606	492.08649	0.94473857	0.0083268713
6.0176783	493.41434	0.85386091	0.0083253914
6.0201955	496.29932	1.0474112	0.0083237356
6.0227127	495.43521	0.89290679	0.0083222864
6.0252299	493.7782	1.0009053	0.0083206007
6.0277472	492.69696	0.95111859	0.0083191516
6.0302649	492.28937	0.89642864	0.0083174966
6.0327821	492.35693	0.90264887	0.0083160168
6.0352993	496.97714	1.8459362	0.0083143618
6.0378165	493.19138	1.1129066	0.0083129127
6.0403342	492.05862	1.0161566	0.0083114933
6.0428514	494.12473	0.87225872	0.0083098076
6.0453687	496.57224	1.0497406	0.0083083278
6.0478859	495.03964	0.9362759	0.0083066728
6.0504031	499.15793	1.0945653	0.0083052237
6.0529208	506.55432	1.4086366	0.0083037745
6.055438	529.90387	2.9969015	0.0083023254
6.0579553	588.55066	7.5993781	0.0083006397
6.0604725	782.94543	34.958153	0.0082989838
6.0629902	1122.5621	90.143501	0.0082975347
6.0655074	908.82654	42.166351	0.008295849
6.0680246	765.74207	27.043623	0.0082943998
6.0705419	646.04645	8.6871653	0.0082929507
6.0730591	573.2168	5.7984204	0.008291265
6.0755768	541.17139	3.8031731	0.0082898466
6.078094	519.16553	2.0855582	0.0082881609
6.0806112	501.81638	1.0679306	0.0082867108
6.0831285	494.10114	0.96602917	0.0082850251
6.0856462	492.88913	1.0443611	0.0082836067
6.0881634	493.81723	1.2708839	0.008281921
6.0906806	491.8624	0.9940871	0.0082804412
6.0931978	489.1817	0.95509094	0.0082787862
6.095715	492.1539	0.9539839	0.0082773371
6.0982327	492.98178	0.88455415	0.0082759177
6.10075	493.4498	0.95663506	0.0082742022
6.1032672	492.25751	0.94685978	0.0082727829
6.1057844	492.32373	0.9742794	0.0082710665
6.1083021	489.82108	0.95663047	0.0082696481
6.1108193	490.59457	0.9347685	0.0082679624
6.1133366	493.75919	0.91829753	0.0082662767
6.1158538	492.26465	0.90492576	0.0082648275
6.118371	493.85016	1.1381301	0.0082631726
6.1208887	491.72269	0.96875626	0.0082617225
6.1234059	490.9986	0.97119272	0.0082600368
6.1259232	491.36813	0.97304738	0.0082585877
6.1284404	491.9473	0.91562951	0.0082571385
6.1309581	490.26053	0.90559626	0.0082554836
6.1334753	489.84518	0.97340637	0.0082540344
6.1359925	492.36938	0.90253854	0.0082523488
6.1385098	491.08081	0.93200183	0.0082508996
6.141027	489.12314	1.0472071	0.0082492139
6.1435447	493.53406	1.0938658	0.0082477638
6.1460619	488.84503	0.91430181	0.0082460782
6.1485791	490.7182	1.0219926	0.008244629
6.1510963	491.53244	0.96024638	0.0082429741
6.153614	491.2236	0.93456268	0.0082414942
6.1561313	492.50806	1.0467902	0.0082398392
6.1586485	493.2731	1.2029979	0.0082381535
6.1611657	497.6582	1.5401379	0.0082367044
6.1636834	500.86163	2.5358448	0.0082350485
6.1662006	511.03397	6.4000378	0.0082335994
6.1687179	567.34521	32.560371	0.0082318839
6.1712351	740.43951	138.79308	0.0082304645
6.1737523	671.61267	95.122955	0.0082287788
6.17627	565.50128	31.394371	0.0082273297
6.1787872	520.27917	10.821115	0.0082258806
6.1813045	511.43387	7.8602333	0.0082241949
6.1838217	502.12167	3.0756464	0.0082225399
6.1863394	494.55048	1.4068626	0.0082210898
6.1888566	491.99701	1.0435805	0.0082194041
6.1913738	490.77573	0.92826223	0.0082179857
6.193891	492.99756	0.94673294	0.0082162693
6.1964083	490.21631	0.91779494	0.0082148509
6.198926	491.00577	0.97023022	0.0082131345
6.2014432	489.15945	0.96582747	0.0082114795
6.2039604	490.16617	0.95871288	0.0082100304
6.2064776	490.51389	0.97976577	0.0082083447
6.2089953	491.19012	0.89689201	0.0082068956
6.2115126	491.14957	0.98558992	0.0082052099
6.2140298	492.07635	0.96129465	0.008203554
6.216547	489.32901	0.87999249	0.0082023414
6.2190642	491.92612	1.0073738	0.0082006557
6.2215819	493.2663	0.92771304	0.0081990007
6.2240992	491.13931	0.83246821	0.0081975209
6.2266164	491.37772	0.94829792	0.0081958352
6.2291336	496.67307	0.97765481	0.0081944158
6.2316513	497.61011	0.91719592	0.0081924936
6.2341685	509.40115	1.1100944	0.0081910444
6.2366858	525.10809	1.231532	0.0081895953
6.239203	571.80426	3.220341	0.0081879096
6.2417202	736.37006	14.794874	0.0081864605
6.2442379	1390.3574	117.3763	0.0081848055
6.2467551	1823.9357	130.1169	0.0081831198
6.2492723	1704.8894	135.68709	0.0081816707
6.2517896	1427.8547	69.624069	0.008179985
6.2543073	1304.2523	38.942772	0.0081785358
6.2568245	1151.3644	32.942978	0.0081768502
6.2593417	925.94067	21.469786	0.0081754001
6.2618589	814.85199	19.012371	0.0081737144
6.2643762	833.05396	84.080177	0.0081720594
6.2668939	630.33698	25.280037	0.0081706103
6.2694111	534.3963	4.1962523	0.008168688
6.2719283	508.45099	1.5419208	0.0081672389
6.2744455	497.69479	1.0277302	0.0081655532
6.2769632	494.99677	0.92361438	0.0081643406
6.2794805	489.16275	0.8678354	0.0081626549
6.2819977	489.44479	1.0423623	0.0081609692
6.2845149	490.40231	0.87752438	0.0081592835
6.2870326	489.69724	1.1705154	0.0081578642
6.2895498	489.92715	0.96827078	0.0081561785
6.2920671	486.85397	0.88701892	0.0081544928
6.2945843	486.33682	1.0261084	0.0081530437
6.2971015	487.8461	0.91370124	0.008151358
6.2996192	486.70206	0.93678266	0.0081499396
6.3021364	487.62442	0.88609022	0.0081482539
6.3046536	486.83923	0.99497062	0.0081465682
6.3071709	487.55905	0.92013258	0.0081451181
6.3096886	487.68607	0.93127149	0.0081434324
6.3122058	488.04886	0.95747513	0.0081417775
6.314723	484.61707	0.94521207	0.0081400918
6.3172402	485.21921	0.8958028	0.0081386426
6.3197575	486.64557	1.0319612	0.0081371935
6.3222752	486.07886	0.99796981	0.0081355078
6.3247924	484.31195	0.97557282	0.0081340587
6.3273096	480.96429	0.98018837	0.0081324028
6.3298268	483.06647	0.98899847	0.0081307171
6.3323445	483.68335	0.90754455	0.0081290314
6.3348618	483.61673	0.9475702	0.0081273457
6.337379	485.70056	1.2272426	0.0081258966
6.3398962	484.69577	1.0133374	0.0081242109
6.3424134	486.16339	0.9805516	0.0081227925
6.3449311	485.05679	0.96309429	0.008121076
6.3474483	484.49738	1.0422903	0.0081196269
6.3499656	487.78967	1.0817479	0.0081179719
6.3524828	485.79468	0.9920997	0.0081162862
6.3550005	484.14325	1.0907897	0.0081146006
6.3575177	484.02618	0.94106013	0.0081129149
6.3600349	485.27878	0.91308945	0.0081114955
6.3625522	487.79926	0.88215005	0.0081097791
